0m0.261s
0m0.238s
0m0.259s
0m0.240s
0m0.236s
0m0.233s
0m0.220s
0m0.221s
0m0.234s
0m0.309s
0m0.236s
0m0.237s
0m0.232s
0m0.222s
0m0.226s
0m0.227s
0m0.221s
0m0.225s
0m0.243s
0m0.230s
0m0.238s
0m0.228s
0m0.254s
0m0.239s
0m0.221s
0m0.237s
0m0.223s
0m0.233s
0m0.230s
0m0.218s
0m0.234s
0m0.224s
0m0.225s
0m0.225s
0m0.223s
0m0.222s
0m0.221s
0m0.223s
0m0.217s
0m0.218s
0m0.247s
0m0.226s
0m0.220s
0m0.245s
0m0.224s
0m0.216s
0m0.218s
0m0.242s
0m0.230s
0m0.232s
0m0.233s
0m0.231s
0m0.222s
0m0.226s
0m0.223s
0m0.224s
0m0.236s
0m0.229s
0m0.231s
0m0.228s
0m0.224s
0m0.231s
0m0.222s
0m0.224s
0m0.217s
0m0.226s
0m0.221s
0m0.219s
0m0.241s
0m0.218s
0m0.223s
0m0.220s
0m0.219s
0m0.217s
0m0.218s
0m0.218s
0m0.226s
0m0.238s
0m0.226s
0m0.229s
0m0.229s
0m0.218s
0m0.229s
0m0.219s
0m0.225s
0m0.223s
0m0.234s
0m0.228s
0m0.231s
0m0.228s
0m0.237s
0m0.238s
0m0.231s
0m0.227s
0m0.232s
0m0.544s
0m0.256s
0m0.227s
0m0.225s
0m0.220s
0m0.227s
0m0.217s
0m0.226s
0m0.235s
0m0.225s
0m0.224s
0m0.224s
0m0.242s
0m0.226s
0m0.238s
0m0.241s
0m0.242s
0m0.259s
0m0.223s
0m0.222s
0m0.222s
0m0.344s
0m0.219s
0m0.231s
0m0.232s
0m0.231s
0m0.228s
0m0.222s
0m0.225s
0m0.214s
0m0.372s
0m0.223s
0m0.223s
0m0.229s
0m0.233s
0m0.218s
0m0.222s
0m0.241s
0m0.226s
0m0.228s
0m0.219s
0m0.239s
0m0.222s
0m0.240s
0m0.255s
0m0.227s
0m0.229s
0m0.220s
0m0.214s
0m0.217s
0m0.222s
0m0.236s
0m0.269s
0m0.232s
0m0.220s
0m0.240s
0m0.221s
0m0.240s
0m0.231s
0m0.233s
0m0.283s
0m0.220s
0m0.230s
0m0.236s
0m0.224s
0m0.239s
0m0.227s
0m0.229s
0m0.266s
0m0.248s
0m0.279s
0m0.239s
0m0.243s
0m0.234s
0m0.519s
0m0.227s
0m0.226s
0m0.229s
0m0.223s
0m0.225s
0m0.247s
0m0.261s
0m0.219s
0m0.221s
0m0.229s
0m0.235s
0m0.222s
0m0.224s
0m0.227s
0m0.220s
0m0.236s
0m0.219s
0m0.214s
0m0.236s
0m0.222s
0m0.222s
0m0.236s
0m0.228s
0m0.227s
0m0.228s
0m0.249s
0m0.252s
0m0.259s
0m0.225s
0m0.225s
0m0.239s
0m0.240s
0m0.233s
0m0.228s
0m0.229s
0m0.263s
0m0.224s
0m0.226s
0m0.219s
0m0.230s
0m0.226s
0m0.261s
0m0.255s
0m0.247s
0m0.223s
0m0.224s
0m0.219s
0m0.222s
0m0.234s
0m0.225s
0m0.216s
0m0.221s
0m0.228s
0m0.220s
0m0.219s
0m0.215s
0m0.219s
0m0.242s
0m0.209s
0m0.224s
0m0.233s
0m0.238s
0m0.225s
0m0.222s
0m0.238s
0m0.237s
0m0.229s
0m0.236s
0m0.222s
0m0.223s
0m0.228s
0m0.245s
0m0.228s
0m0.226s
0m0.275s
0m0.249s
0m0.231s
0m0.229s
0m0.247s
0m0.224s
0m0.214s
0m0.227s
0m0.243s
0m0.238s
0m0.235s
0m0.248s
0m0.227s
0m0.231s
0m0.225s
0m0.224s
0m0.229s
0m0.222s
0m0.221s
0m0.243s
0m0.224s
0m0.328s
0m0.222s
0m0.326s
0m0.231s
0m0.262s
0m0.235s
0m0.235s
0m0.245s
0m0.235s
0m0.226s
0m0.269s
0m0.267s
0m0.257s
0m0.264s
0m0.248s
0m0.245s
0m0.269s
0m0.226s
0m0.222s
0m0.225s
0m0.231s
0m0.238s
0m0.231s
0m0.223s
0m0.240s
0m0.230s
0m0.237s
0m0.226s
0m0.215s
0m0.247s
0m0.236s
0m0.245s
0m0.223s
0m0.221s
0m0.218s
0m0.229s
0m0.232s
0m0.237s
0m0.221s
0m0.231s
0m0.229s
0m0.514s
0m0.241s
0m0.242s
0m0.229s
0m0.238s
0m0.231s
0m0.232s
0m0.241s
0m0.228s
0m0.242s
0m0.233s
0m0.305s
0m0.285s
0m0.286s
0m0.314s
0m0.244s
0m0.234s
0m0.247s
0m0.224s
0m0.244s
0m0.227s
0m0.218s
0m0.532s
0m0.223s
0m0.233s
0m0.226s
0m0.229s
0m0.221s
0m0.222s
0m0.223s
0m0.224s
0m0.230s
0m0.250s
0m0.226s
0m0.217s
0m0.220s
0m0.237s
0m0.224s
0m0.235s
0m0.238s
0m0.219s
0m0.224s
0m0.230s
0m0.223s
0m0.241s
0m0.227s
0m0.227s
0m0.241s
0m0.229s
0m0.239s
0m0.228s
0m0.224s
0m0.227s
0m0.226s
0m0.236s
0m0.241s
0m0.238s
0m0.226s
0m0.220s
0m0.222s
0m0.220s
0m0.220s
0m0.225s
0m0.223s
0m0.227s
0m0.224s
0m0.247s
0m0.215s
0m0.224s
0m0.223s
0m0.258s
0m0.231s
0m0.222s
0m0.233s
0m0.220s
0m0.242s
0m0.224s
0m0.218s
0m0.224s
0m0.234s
0m0.236s
0m0.222s
0m0.240s
0m0.273s
0m0.239s
0m0.233s
0m0.226s
0m0.230s
0m0.230s
0m0.253s
0m0.243s
0m0.228s
0m0.253s
0m0.618s
0m0.232s
0m0.234s
0m0.219s
0m0.229s
0m0.215s
0m0.223s
0m0.233s
0m0.244s
0m0.227s
0m0.232s
0m0.251s
0m0.228s
0m0.262s
0m0.242s
0m0.229s
0m0.222s
0m0.228s
0m0.230s
0m0.257s
0m0.246s
0m0.234s
0m0.244s
0m0.228s
0m0.219s
0m0.220s
0m0.217s
0m0.222s
0m0.255s
0m0.235s
0m0.225s
0m0.228s
0m0.223s
0m0.223s
0m0.221s
0m0.221s
0m0.239s
0m0.220s
0m0.229s
0m0.227s
0m0.235s
0m0.228s
0m0.231s
0m0.222s
0m0.219s
0m0.225s
0m0.224s
0m0.216s
0m0.224s
0m0.220s
0m0.215s
0m0.215s
0m0.241s
0m0.231s
0m0.223s
0m0.218s
0m0.221s
0m0.218s
0m0.541s
0m0.226s
0m0.234s
0m0.228s
0m0.232s
0m0.230s
0m0.229s
0m0.239s
0m0.222s
0m0.229s
0m0.229s
0m0.226s
0m0.220s
0m0.226s
0m0.230s
0m0.232s
0m0.214s
0m0.219s
0m0.216s
0m0.238s
0m0.224s
0m0.235s
0m0.218s
0m0.226s
0m0.227s
0m0.220s
0m0.215s
0m0.226s
0m0.213s
0m0.217s
0m0.232s
0m0.214s
0m0.233s
0m0.239s
0m0.215s
0m0.231s
0m0.221s
0m0.514s
0m0.217s
0m0.223s
0m0.218s
0m0.236s
0m0.227s
0m0.219s
0m0.227s
0m0.220s
0m0.233s
0m0.216s
0m0.225s
0m0.222s
0m0.232s
0m0.232s
0m0.257s
0m0.220s
0m0.220s
0m0.265s
0m0.242s
0m0.228s
0m0.252s
0m0.275s
0m0.224s
0m0.243s
0m0.661s
0m0.234s
0m0.218s
0m0.222s
0m0.217s
0m0.216s
0m0.231s
0m0.226s
0m0.237s
0m0.267s
0m0.221s
0m0.231s
0m0.228s
0m0.238s
0m0.229s
0m0.226s
0m0.222s
0m0.287s
0m0.235s
0m0.244s
0m0.247s
0m0.235s
0m0.234s
0m0.231s
0m0.224s
0m0.249s
0m0.214s
0m0.228s
0m0.234s
0m0.249s
0m0.229s
0m0.235s
0m0.239s
0m0.230s
0m0.225s
0m0.232s
0m0.217s
0m0.241s
0m0.223s
0m0.225s
0m0.219s
0m0.224s
0m0.216s
0m0.236s
0m0.269s
0m0.260s
0m0.287s
0m0.234s
0m0.228s
0m0.240s
0m0.231s
0m0.243s
0m0.232s
0m0.241s
0m0.238s
0m0.221s
0m0.224s
0m0.234s
0m0.265s
0m0.247s
0m0.234s
0m0.231s
0m0.223s
0m0.228s
0m0.605s
0m0.224s
0m0.220s
0m0.230s
0m0.228s
0m0.226s
0m0.235s
0m0.231s
0m0.247s
0m0.225s
0m0.227s
0m0.238s
0m0.226s
0m0.239s
0m0.265s
0m0.227s
0m0.236s
0m0.232s
0m0.244s
0m0.235s
0m0.227s
0m0.219s
0m0.227s
0m0.228s
0m0.265s
0m0.251s
0m0.252s
0m0.238s
0m0.214s
0m0.220s
0m0.243s
0m0.216s
0m0.225s
0m0.223s
0m0.219s
0m0.215s
0m0.226s
0m0.225s
0m0.218s
